trip,obs,country,city,mode,mode2,route,wo,ac,crowd,co2,lnco2,over,season
330,38,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
330,39,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
330,40,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
330,41,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
330,42,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
330,43,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
330,44,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
330,45,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
330,46,0,0,0,0,0,0,0,0,430,6.063785209,0,Summer
330,47,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
330,48,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
330,49,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
330,50,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
331,1,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
331,2,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
331,3,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
331,4,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
331,5,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
331,6,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
331,7,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
331,8,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
331,9,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
331,10,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
331,11,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
331,12,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
331,13,0,0,0,0,0,0,0,0,423,6.047372179,0,Summer
331,14,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
331,15,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
331,16,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
331,17,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
331,18,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
331,19,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
331,20,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
331,21,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
331,22,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
331,23,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
331,24,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
331,25,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
331,26,0,0,0,0,0,0,0,0,420,6.040254711,0,Summer
331,27,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
331,28,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
331,29,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
331,30,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
331,31,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
331,32,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
331,33,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
331,34,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
331,35,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
331,36,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
331,37,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
331,38,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
331,39,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
331,40,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
331,41,0,0,0,0,0,0,0,0,423,6.047372179,0,Summer
331,42,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
331,43,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
331,44,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
331,45,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
331,46,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
331,47,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
331,48,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
331,49,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
331,50,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
332,1,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
332,2,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
332,3,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
332,4,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
332,5,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
332,6,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
332,7,0,0,0,0,0,0,0,0,430,6.063785209,0,Summer
332,8,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
332,9,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
332,10,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
332,11,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
332,12,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
332,13,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
332,14,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
332,15,0,0,0,0,0,0,0,0,430,6.063785209,0,Summer
332,16,0,0,0,0,0,0,0,0,430,6.063785209,0,Summer
332,17,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
332,18,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
332,19,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
332,20,0,0,0,0,0,0,0,0,423,6.047372179,0,Summer
332,21,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
332,22,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
332,23,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
332,24,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
332,25,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
332,26,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
332,27,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
332,28,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
332,29,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
332,30,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
332,31,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
332,32,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
332,33,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
332,34,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
332,35,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
332,36,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
332,37,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
332,38,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
332,39,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
332,40,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
332,41,0,0,0,0,0,0,0,0,423,6.047372179,0,Summer
332,42,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
332,43,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
332,44,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
332,45,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
332,46,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
332,47,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
332,48,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
332,49,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
332,50,0,0,0,0,0,0,0,0,423,6.047372179,0,Summer
333,1,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
333,2,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
333,3,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
333,4,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
333,5,0,0,0,0,0,0,0,0,423,6.047372179,0,Summer
333,6,0,0,0,0,0,0,0,0,420,6.040254711,0,Summer
333,7,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
333,8,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
333,9,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
333,10,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
333,11,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
333,12,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
333,13,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
333,14,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
333,15,0,0,0,0,0,0,0,0,423,6.047372179,0,Summer
333,16,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
333,17,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
333,18,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
333,19,0,0,0,0,0,0,0,0,430,6.063785209,0,Summer
333,20,0,0,0,0,0,0,0,0,423,6.047372179,0,Summer
333,21,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
333,22,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
333,23,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
333,24,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
333,25,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
333,26,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
333,27,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
333,28,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
333,29,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
333,30,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
333,31,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
333,32,0,0,0,0,0,0,0,0,420,6.040254711,0,Summer
333,33,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
333,34,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
333,35,0,0,0,0,0,0,0,0,420,6.040254711,0,Summer
333,36,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
333,37,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
333,38,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
333,39,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
333,40,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
333,41,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
333,42,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
333,43,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
333,44,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
333,45,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
333,46,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
333,47,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
333,48,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
333,49,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
333,50,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,1,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
334,2,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
334,3,0,0,0,0,0,0,0,0,430,6.063785209,0,Summer
334,4,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
334,5,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
334,6,0,0,0,0,0,0,0,0,430,6.063785209,0,Summer
334,7,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
334,8,0,0,0,0,0,0,0,0,425,6.052089169,0,Summer
334,9,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
334,10,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
334,11,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
334,12,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
334,13,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
334,14,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
334,15,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
334,16,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,17,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
334,18,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,19,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,20,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,21,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
334,22,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
334,23,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
334,24,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,25,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
334,26,0,0,0,0,0,0,0,0,423,6.047372179,0,Summer
334,27,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
334,28,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,29,0,0,0,0,0,0,0,0,430,6.063785209,0,Summer
334,30,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
334,31,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,32,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
334,33,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
334,34,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,35,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
334,36,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
334,37,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
334,38,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
334,39,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
334,40,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
334,41,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
334,42,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
334,43,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
334,44,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
334,45,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
334,46,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
334,47,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
334,48,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
334,49,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
334,50,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
335,1,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
335,2,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
335,3,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
335,4,0,0,0,0,0,0,0,0,433,6.070737728,0,Summer
335,5,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
335,6,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
335,7,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
335,8,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
335,9,0,0,0,0,0,0,0,0,420,6.040254711,0,Summer
335,10,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
335,11,0,0,0,0,0,0,0,0,432,6.068425588,0,Summer
335,12,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
335,13,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
335,14,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
335,15,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
335,16,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
335,17,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
335,18,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
335,19,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
335,20,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
335,21,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
335,22,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
335,23,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
335,24,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
335,25,0,0,0,0,0,0,0,0,430,6.063785209,0,Summer
335,26,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
335,27,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
335,28,0,0,0,0,0,0,0,0,431,6.06610809,0,Summer
335,29,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
335,30,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
335,31,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
335,32,0,0,0,0,0,0,0,0,420,6.040254711,0,Summer
335,33,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
335,34,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
335,35,0,0,0,0,0,0,0,0,418,6.035481433,0,Summer
335,36,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
335,37,0,0,0,0,0,0,0,0,421,6.042632834,0,Summer
335,38,0,0,0,0,0,0,0,0,427,6.056784013,0,Summer
335,39,0,0,0,0,0,0,0,0,429,6.061456919,0,Summer
335,40,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
335,41,0,0,0,0,0,0,0,0,420,6.040254711,0,Summer
335,42,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
335,43,0,0,0,0,0,0,0,0,428,6.059123196,0,Summer
335,44,0,0,0,0,0,0,0,0,419,6.03787092,0,Summer
335,45,0,0,0,0,0,0,0,0,424,6.049733455,0,Summer
335,46,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
335,47,0,0,0,0,0,0,0,0,426,6.054439346,0,Summer
335,48,0,0,0,0,0,0,0,0,434,6.073044534,0,Summer
335,49,0,0,0,0,0,0,0,0,435,6.075346031,0,Summer
335,50,0,0,0,0,0,0,0,0,422,6.045005314,0,Summer
336,1,1,1,0,0,0,0,0,0,455,6.120297419,0,
336,2,1,1,0,0,0,0,0,0,454,6.118097198,0,
336,3,1,1,0,0,0,0,0,0,442,6.091309882,0,
336,4,1,1,0,0,0,0,0,0,444,6.095824562,0,
336,5,1,1,0,0,0,0,0,0,444,6.095824562,0,
336,6,1,1,0,0,0,0,0,0,449,6.107022888,0,
336,7,1,1,0,0,0,0,0,0,439,6.084499413,0,
336,8,1,1,0,0,0,0,0,0,432,6.068425588,0,
336,9,1,1,0,0,0,0,0,0,431,6.06610809,0,
336,10,1,1,0,0,0,0,0,0,447,6.102558595,0,
336,11,1,1,0,0,0,0,0,0,431,6.06610809,0,
336,12,1,1,0,0,0,0,0,0,438,6.08221891,0,
336,13,1,1,0,0,0,0,0,0,443,6.09356977,0,
336,14,1,1,0,0,0,0,0,0,443,6.09356977,0,
336,15,1,1,0,0,0,0,0,0,432,6.068425588,0,
336,16,1,1,0,0,0,0,0,0,444,6.095824562,0,
336,17,1,1,0,0,0,0,0,0,437,6.079933195,0,
336,18,1,1,0,0,0,0,0,0,431,6.06610809,0,
336,19,1,1,0,0,0,0,0,0,437,6.079933195,0,
336,20,1,1,0,0,0,0,0,0,459,6.12905021,0,
336,21,1,1,0,0,0,0,0,0,443,6.09356977,0,
336,22,1,1,0,0,0,0,0,0,439,6.084499413,0,
336,23,1,1,0,0,0,0,0,0,460,6.131226489,0,
336,24,1,1,0,0,0,0,0,0,432,6.068425588,0,
336,25,1,1,0,0,0,0,0,0,435,6.075346031,0,
336,26,1,1,0,0,0,0,0,0,441,6.089044875,0,
336,27,1,1,0,0,0,0,0,0,456,6.12249281,0,
336,28,1,1,0,0,0,0,0,0,439,6.084499413,0,
336,29,1,1,0,0,0,0,0,0,454,6.118097198,0,
336,30,1,1,0,0,0,0,0,0,445,6.098074282,0,
336,31,1,1,0,0,0,0,0,0,443,6.09356977,0,
336,32,1,1,0,0,0,0,0,0,436,6.077642243,0,
336,33,1,1,0,0,0,0,0,0,446,6.100318952,0,
336,34,1,1,0,0,0,0,0,0,449,6.107022888,0,
336,35,1,1,0,0,0,0,0,0,454,6.118097198,0,
336,36,1,1,0,0,0,0,0,0,434,6.073044534,0,
336,37,1,1,0,0,0,0,0,0,459,6.12905021,0,
336,38,1,1,0,0,0,0,0,0,440,6.086774727,0,
336,39,1,1,0,0,0,0,0,0,447,6.102558595,0,
336,40,1,1,0,0,0,0,0,0,433,6.070737728,0,
336,41,1,1,0,0,0,0,0,0,432,6.068425588,0,
336,42,1,1,0,0,0,0,0,0,445,6.098074282,0,
336,43,1,1,0,0,0,0,0,0,457,6.124683391,0,
336,44,1,1,0,0,0,0,0,0,451,6.11146734,0,
336,45,1,1,0,0,0,0,0,0,435,6.075346031,0,
336,46,1,1,0,0,0,0,0,0,456,6.12249281,0,
336,47,1,1,0,0,0,0,0,0,443,6.09356977,0,
336,48,1,1,0,0,0,0,0,0,445,6.098074282,0,
336,49,1,1,0,0,0,0,0,0,445,6.098074282,0,
336,50,1,1,0,0,0,0,0,0,440,6.086774727,0,
337,1,1,1,0,0,0,0,0,0,453,6.115892125,0,
337,2,1,1,0,0,0,0,0,0,445,6.098074282,0,
337,3,1,1,0,0,0,0,0,0,447,6.102558595,0,
337,4,1,1,0,0,0,0,0,0,457,6.124683391,0,
337,5,1,1,0,0,0,0,0,0,440,6.086774727,0,
337,6,1,1,0,0,0,0,0,0,457,6.124683391,0,
337,7,1,1,0,0,0,0,0,0,454,6.118097198,0,
337,8,1,1,0,0,0,0,0,0,454,6.118097198,0,
337,9,1,1,0,0,0,0,0,0,447,6.102558595,0,
337,10,1,1,0,0,0,0,0,0,434,6.073044534,0,
337,11,1,1,0,0,0,0,0,0,440,6.086774727,0,
337,12,1,1,0,0,0,0,0,0,458,6.126869184,0,
337,13,1,1,0,0,0,0,0,0,452,6.11368218,0,
337,14,1,1,0,0,0,0,0,0,457,6.124683391,0,
337,15,1,1,0,0,0,0,0,0,450,6.109247583,0,
337,16,1,1,0,0,0,0,0,0,430,6.063785209,0,
337,17,1,1,0,0,0,0,0,0,459,6.12905021,0,
337,18,1,1,0,0,0,0,0,0,451,6.11146734,0,
337,19,1,1,0,0,0,0,0,0,450,6.109247583,0,
337,20,1,1,0,0,0,0,0,0,454,6.118097198,0,
337,21,1,1,0,0,0,0,0,0,433,6.070737728,0,
337,22,1,1,0,0,0,0,0,0,452,6.11368218,0,
337,23,1,1,0,0,0,0,0,0,440,6.086774727,0,
337,24,1,1,0,0,0,0,0,0,443,6.09356977,0,
337,25,1,1,0,0,0,0,0,0,452,6.11368218,0,
337,26,1,1,0,0,0,0,0,0,440,6.086774727,0,
337,27,1,1,0,0,0,0,0,0,436,6.077642243,0,
337,28,1,1,0,0,0,0,0,0,442,6.091309882,0,
337,29,1,1,0,0,0,0,0,0,451,6.11146734,0,
337,30,1,1,0,0,0,0,0,0,452,6.11368218,0,
337,31,1,1,0,0,0,0,0,0,431,6.06610809,0,
337,32,1,1,0,0,0,0,0,0,448,6.104793232,0,
337,33,1,1,0,0,0,0,0,0,445,6.098074282,0,
337,34,1,1,0,0,0,0,0,0,440,6.086774727,0,
337,35,1,1,0,0,0,0,0,0,451,6.11146734,0,
337,36,1,1,0,0,0,0,0,0,442,6.091309882,0,
337,37,1,1,0,0,0,0,0,0,433,6.070737728,0,
337,38,1,1,0,0,0,0,0,0,432,6.068425588,0,
337,39,1,1,0,0,0,0,0,0,445,6.098074282,0,
337,40,1,1,0,0,0,0,0,0,437,6.079933195,0,
337,41,1,1,0,0,0,0,0,0,455,6.120297419,0,
337,42,1,1,0,0,0,0,0,0,440,6.086774727,0,
337,43,1,1,0,0,0,0,0,0,440,6.086774727,0,
337,44,1,1,0,0,0,0,0,0,444,6.095824562,0,
337,45,1,1,0,0,0,0,0,0,446,6.100318952,0,
337,46,1,1,0,0,0,0,0,0,452,6.11368218,0,
337,47,1,1,0,0,0,0,0,0,454,6.118097198,0,
337,48,1,1,0,0,0,0,0,0,433,6.070737728,0,
337,49,1,1,0,0,0,0,0,0,458,6.126869184,0,
337,50,1,1,0,0,0,0,0,0,431,6.06610809,0,
338,1,1,1,0,0,0,0,0,0,436,6.077642243,0,
338,2,1,1,0,0,0,0,0,0,449,6.107022888,0,
338,3,1,1,0,0,0,0,0,0,430,6.063785209,0,
338,4,1,1,0,0,0,0,0,0,447,6.102558595,0,
338,5,1,1,0,0,0,0,0,0,440,6.086774727,0,
338,6,1,1,0,0,0,0,0,0,457,6.124683391,0,
338,7,1,1,0,0,0,0,0,0,443,6.09356977,0,
338,8,1,1,0,0,0,0,0,0,460,6.131226489,0,
338,9,1,1,0,0,0,0,0,0,439,6.084499413,0,
338,10,1,1,0,0,0,0,0,0,454,6.118097198,0,
338,11,1,1,0,0,0,0,0,0,454,6.118097198,0,
338,12,1,1,0,0,0,0,0,0,434,6.073044534,0,
338,13,1,1,0,0,0,0,0,0,431,6.06610809,0,
338,14,1,1,0,0,0,0,0,0,443,6.09356977,0,
338,15,1,1,0,0,0,0,0,0,448,6.104793232,0,
338,16,1,1,0,0,0,0,0,0,446,6.100318952,0,
338,17,1,1,0,0,0,0,0,0,454,6.118097198,0,
338,18,1,1,0,0,0,0,0,0,457,6.124683391,0,
338,19,1,1,0,0,0,0,0,0,437,6.079933195,0,
338,20,1,1,0,0,0,0,0,0,439,6.084499413,0,
338,21,1,1,0,0,0,0,0,0,441,6.089044875,0,
338,22,1,1,0,0,0,0,0,0,443,6.09356977,0,
338,23,1,1,0,0,0,0,0,0,440,6.086774727,0,
338,24,1,1,0,0,0,0,0,0,457,6.124683391,0,
338,25,1,1,0,0,0,0,0,0,433,6.070737728,0,
338,26,1,1,0,0,0,0,0,0,450,6.109247583,0,
338,27,1,1,0,0,0,0,0,0,439,6.084499413,0,
338,28,1,1,0,0,0,0,0,0,451,6.11146734,0,
338,29,1,1,0,0,0,0,0,0,444,6.095824562,0,
338,30,1,1,0,0,0,0,0,0,453,6.115892125,0,
338,31,1,1,0,0,0,0,0,0,446,6.100318952,0,
338,32,1,1,0,0,0,0,0,0,451,6.11146734,0,
338,33,1,1,0,0,0,0,0,0,435,6.075346031,0,
338,34,1,1,0,0,0,0,0,0,446,6.100318952,0,
338,35,1,1,0,0,0,0,0,0,449,6.107022888,0,
338,36,1,1,0,0,0,0,0,0,456,6.12249281,0,
338,37,1,1,0,0,0,0,0,0,452,6.11368218,0,
338,38,1,1,0,0,0,0,0,0,433,6.070737728,0,
338,39,1,1,0,0,0,0,0,0,455,6.120297419,0,
338,40,1,1,0,0,0,0,0,0,436,6.077642243,0,
338,41,1,1,0,0,0,0,0,0,445,6.098074282,0,
338,42,1,1,0,0,0,0,0,0,455,6.120297419,0,
338,43,1,1,0,0,0,0,0,0,432,6.068425588,0,
338,44,1,1,0,0,0,0,0,0,447,6.102558595,0,
338,45,1,1,0,0,0,0,0,0,446,6.100318952,0,
338,46,1,1,0,0,0,0,0,0,456,6.12249281,0,
338,47,1,1,0,0,0,0,0,0,453,6.115892125,0,
338,48,1,1,0,0,0,0,0,0,443,6.09356977,0,
338,49,1,1,0,0,0,0,0,0,438,6.08221891,0,
338,50,1,1,0,0,0,0,0,0,457,6.124683391,0,
339,1,1,1,0,0,0,0,0,0,454,6.118097198,0,
339,2,1,1,0,0,0,0,0,0,438,6.08221891,0,
339,3,1,1,0,0,0,0,0,0,458,6.126869184,0,
339,4,1,1,0,0,0,0,0,0,433,6.070737728,0,
339,5,1,1,0,0,0,0,0,0,440,6.086774727,0,
339,6,1,1,0,0,0,0,0,0,443,6.09356977,0,
339,7,1,1,0,0,0,0,0,0,434,6.073044534,0,
339,8,1,1,0,0,0,0,0,0,448,6.104793232,0,
339,9,1,1,0,0,0,0,0,0,436,6.077642243,0,
339,10,1,1,0,0,0,0,0,0,441,6.089044875,0,
339,11,1,1,0,0,0,0,0,0,451,6.11146734,0,
